name,price,speed,color,,
G.Skill Trident Z Royal 32 GB,,"44,600",Gold,,
G.Skill Trident Z Royal 64 GB,,"43,600",White,,
G.Skill Trident Z 64 GB,,"55,600",White / Black,,
G.Skill Trident Z 32 GB,,"55,600",White / Black,,
G.Skill Trident Z 32 GB,,"56,000",White / Black,,
G.Skill Sniper X 16 GB,,"42,666",Black / White,,
G.Skill F4-3200C16D-16GTZKO 16 GB,,"43,200",Black / Orange,,
G.Skill F4-3600C17Q-64GTZ 64 GB,250.21,"43,600",Gray / Red,,
G.Skill F4-3866C19Q2-128GTZSW 128 GB,,"43,866",Gray / White,,
G.Skill F4-4200C19Q2-64GTZKK 64 GB,,"44,200",Black,,
G.Skill Ripjaws 4 8 GB,,"43,000",Red,,
TEAMGROUP Elite Plus 32 GB,,"54,800",Silver,,
Acer Predator Vesta RGB 16 GB,,"43,200",Silver,,
Patriot Viper Venom RGB 16 GB,,"43,600",Black,,
Patriot Viper Venom RGB 32 GB,,"43,600",Black,,
Silicon Power XPOWER Zenith Gaming 8 GB,,"43,600",Black,,
Silicon Power XPOWER Zenith Gaming 16 GB,,"43,600",Black,,
Silicon Power XPOWER Zenith Gaming 16 GB,,"43,600",Black,,
Silicon Power XPOWER Zenith Gaming 8 GB,,"43,200",Black,,
Silicon Power XPOWER Zenith RGB Gaming 16 GB,,"55,600",Black,,
Silicon Power XPOWER Zenith RGB Gaming 32 GB,,"55,600",White,,
Silicon Power XPOWER Zenith Gaming 64 GB,,"55,600",Black,,
Silicon Power XPOWER Zenith Gaming 64 GB,,"55,600",White,,
Silicon Power XPOWER Turbine 16 GB,,"43,200",Blue / Black,,
Silicon Power SP008GBLFU213N22 8 GB,,"42,133",,,
Silicon Power SP008GBLFU240B02 8 GB,,"42,400",,,
Silicon Power SP008GBLFU320B02 8 GB,,"43,200",,,
Silicon Power SP016GBLFU266B22 16 GB,,"42,666",,,
Silicon Power SP016GBLFU266X22 16 GB,,"42,666",,,
Silicon Power SP032GBLFU320F22 32 GB,,"43,200",,,
Silicon Power SP032GBSFU266X02 32 GB,,"42,666",,,
Silicon Power SP008GBLVU480G02 8 GB,,"54,800",,,
Silicon Power SP064GBLVU480F22 64 GB,,"54,800",,,
TEAMGROUP T-Force Vulcan 16 GB,,"55,600",Black,,
TEAMGROUP T-Force Vulcan 8 GB,,"55,200",Red,,
TEAMGROUP T-Force Vulcan 32 GB,,"55,200",Red,,
G.Skill Trident Z5 64 GB,,"56,000",Black,,
TEAMGROUP Night Hawk RGB Gen 2 16 GB,,"43,000",Black,,
TEAMGROUP Night Hawk RGB Gen 2 32 GB,,"43,600",White,,
ADATA XPG GAMMIX D10 32 GB,,"43,200",Silver,,
Mushkin Redline 32 GB,,"56,000",Black,,
Mushkin Redline 32 GB,,"55,600",Black,,
Neo Forza FAYE 32 GB,,"44,000",Black / Silver,,
Neo Forza FAYE 32 GB,,"44,600",Black / Silver,,
Neo Forza FAYE 16 GB,,"44,600",Black / Silver,,
TEAMGROUP T-Force Delta RGB 64 GB,,"55,600",Black / Silver,,
Neo Forza MARS 32 GB,,"44,000",Gray / Black,,
TEAMGROUP Elite Plus 16 GB,,"55,200",Black,,
TEAMGROUP Elite Plus 8 GB,,"55,200",Silver,,
TEAMGROUP Elite Plus 64 GB,,"55,200",Silver,,
OLOy Blade RGB 32 GB,,"55,600",Black,,
TEAMGROUP T-Create Classic 32 GB,,"43,200",Silver / Black,,
TEAMGROUP T-Force Zeus 64 GB,,"43,200",Red / Black,,
TEAMGROUP T-Force Zeus 32 GB,,"43,200",Red / Black,,
PROXMEM SPEAR 32 GB,,"56,800",Black / Silver,,
PROXMEM KERBEROS 16 GB,,"43,600",Black / Silver,,
Timetec PINNACLE Konduit 64 GB,,"43,200",White,,
Timetec PINNACLE Konduit 64 GB,,"43,200",Black,,
Timetec PINNACLE Konduit RGB 16 GB,,"43,200",Black,,
Timetec PINNACLE Konduit RGB 8 GB,,"43,200",Black,,
Timetec PINNACLE Konduit 32 GB,,"43,600",Black,,
Timetec PINNACLE Konduit RGB 8 GB,,"43,600",Black,,
PROXMEM KERBEROS TUF 32 GB,,"56,400",Black / Silver,,
ADATA XPG CASTER RGB 32 GB,,"56,400",Black / Silver,,
GeIL Polaris RGB 32 GB,,"56,400",Black,,
Crucial CT16G48C40D8U5 16 GB,,"54,800",Black,,
TEAMGROUP T-Force Vulcan alpha 16 GB,,"55,600",Black,,
Kingston FURY Beast 16 GB,,"55,200",Black,,
OLOy Blade RGB 32 GB,,"57,200",Black,,
Mushkin Enhanced Redline Stiletto 16 GB,,"43,600",Black,,
Mushkin Enhanced Redline Stiletto 32 GB,,"43,200",Black,,
Kingston FURY Beast RGB 32 GB,,"43,600",Black / Silver,,
OLOy WarHawk RGB 16 GB,,"44,000",White / Silver,,
GeIL ORION V RGB 32 GB,,"55,200",Black,,
GeIL ORION V RGB 32 GB,,"56,000",Red,,
TEAMGROUP Elite Plus 8 GB,,"42,666",Black / Gold,,
TEAMGROUP Elite Plus 8 GB,,"43,200",Black / Gold,,
TEAMGROUP Elite Plus 16 GB,,"42,666",Black / Gold,,
TEAMGROUP Elite Plus 16 GB,,"43,200",Black / Gold,,
TEAMGROUP Elite Plus 32 GB,,"42,133",Red / Black,,
TEAMGROUP Elite Plus 32 GB,,"43,200",Red / Black,,
GeIL EVO V RGB 16 GB,,"54,800",White,,
Silicon Power XPOWER Zenith Gaming 32 GB,,"55,600",White,,
GOODRAM IRDM PRO 8 GB,,"43,600",White / Red,,
GOODRAM IRDM PRO 16 GB,,"43,600",Black / Gold,,
GOODRAM IRP-W4000D4V64L18S/16GDC 16 GB,,"44,000",White,,
Apacer Panther RGB 32 GB,,"55,200",Silver / Black,,
ADATA XPG LANCER RGB 16 GB,,"56,800",Black,,
ADATA XPG Lancer Blade RGB 32 GB,,"56,400",Black,,
Netac Shadow II 16 GB,,"42,666",Black,,
Netac Shadow II 16 GB,,"42,666",Black,,
TEAMGROUP T-Force Vulcan 8 GB,,"55,600",Black,,
TEAMGROUP T-Force Vulcan 16 GB,,"56,400",Red,,
Lexar LD4AS016G-R2666U 16 GB,,"42,666",Black,,
Lexar LD4AS008G-R2666GSST 8 GB,,"42,666",Black,,
GeIL EVO X II AMD 8 GB,,"43,000",Black,,
GeIL EVO X II AMD 16 GB,,"42,400",White,,
GeIL EVO X II AMD 16 GB,,"43,600",Black,,
ADATA XPG GAMMIX D10 8 GB,,"43,200",White,,
ADATA XPG GAMMIX D10 32 GB,,"43,200",White,,
VisionTek 901351 32 GB,142.41,"43,200",Black,,
Kingston KTD-PE426D8/16G 16 GB,64.34,"42,666",Green,,
OLOy Blade 16 GB,,"43,600",Black,,
G.Skill Value 8 GB,,"31,866",Black,,
Silicon Power SP096GBLVU560P22 96 GB,,"55,600",Black,,
Silicon Power XPOWER Zenith Gaming 16 GB,,"56,000",White,,
Silicon Power XPOWER Zenith Gaming 32 GB,,"56,800",White,,
Mushkin Redline Lumina White 32 GB,,"56,800",White,,
Mushkin Redline Lumina 32 GB,,"56,800",Black,,
Mushkin Redline Pro 64 GB,,"54,800",Black / White,,
Mushkin Redline Pro 64 GB,,"55,600",Black / White,,
Mushkin Redline Pro 32 GB,,"55,600",Black / White,,
Mushkin Redline 64 GB,,"54,800",Black,,
Acer Predator Pallas II 32 GB,,"56,400",Silver,,
Acer Predator Pallas II 32 GB,,"57,200",Black,,
Acer Predator Vesta II RGB 64 GB,,"56,000",Black,,
Acer Predator Hermes RGB 32 GB,,"56,400",White,,
Acer Predator Hermes RGB 32 GB,,"57,200",White,,
Acer Predator Hermes RGB 32 GB,,"57,200",Black,,
Acer Predator Hermes RGB 32 GB,,"58,000",Silver,,
Kingston FURY Renegade Pro 16 GB,105.99,"56,400",Black,,
Kingston FURY Renegade Pro 256 GB,1378.07,"55,600",Black,,
V-Color TRA516G56S836O 128 GB,805.99,"55,600",Black,,
V-Color TRA524G60S832O 192 GB,1519.99,"56,000",Black,,
Mushkin Redline 32 GB,85.99,"43,200",,,
Kingston KVR16R11D4/16HA 16 GB,39.92,"31,600",Green,,
Crucial CT2K102464BF186D 16 GB,39,"31,866",Black / Green,,
Kingston KVR1333D3E9SK2/8G 8 GB,28.8,"31,333",Green,,
Corsair ValueSelect 16 GB,39.99,"42,133",Black,,
Kingston FURY Beast 64 GB,168.28,"42,666",Black,,
G.Skill Trident X 16 GB,,"32,666",Black / Red,,
Kingston KVR16LS11/8 8 GB,26.99,"31,600",Green,,
Corsair Mac Memory 8 GB,43.88,"31,066",Black / Green,,
Kingston KVR21R15S4/8 8 GB,31.19,"42,133",Black / Green,,
G.Skill Ripjaws 4 GB,15.77,"42,400",Black,,
G.Skill Ripjaws 16 GB,72.02,"42,666",Black,,
Corsair Vengeance Performance 8 GB,29.99,"42,400",Black,,
Kingston KCP316NS8/4 4 GB,20.3,"31,600",Black / Green,,
G.Skill Trident Z 32 GB,,"43,200",Silver / White,,
G.Skill Trident Z Royal 16 GB,161.72,"43,600",Silver,,
G.Skill Trident Z Royal 32 GB,,"43,600",Gold,,
G.Skill Trident Z Royal 128 GB,,"43,200",Silver,,
Kingston Server Premier 32 GB,111.08,"43,200",,,
Kingston ValueRAM 8 GB,25.68,"43,200",,,
Mushkin Redline Lumina 32 GB,134.88,"43,600",White,,
G.Skill Zeta R5 Neo 64 GB,529.99,"56,400",Black,,
G.Skill F3-12800CL9S-4GBSQ 4 GB,12.83,"31,600",Green,,
Mushkin Essentials 16 GB,36.99,"31,066",Green,,
Corsair XMS 8 GB,,"31,600",Black / White,,
Kingston ValueRAM 48 GB,78.98,"31,600",Black / Green,,
G.Skill Ripjaws 4 GB,14.59,"42,133",Black / Blue,,
Corsair Vengeance 8 GB,34.43,"42,666",Black / Yellow,,
Patriot Signature Line 8 GB,17.98,"42,400",Green / Black,,
G.Skill Trident Z Royal Elite 16 GB,,"43,600",Silver,,
Corsair Dominator Platinum RGB 32 GB,159.99,"43,200",Black,,
Kingston Server Premier 8 GB,29.9,"42,933",,,
Kingston ValueRAM 4 GB,20.37,"43,200",,,
Mushkin Redline 64 GB,,"42,666",,,
Mushkin Redline 32 GB,230.71,"43,200",Red,,
Silicon Power SP016GBSFU320X22 16 GB,,"43,200",,,
TEAMGROUP T-Force Zeus 16 GB,34.99,"43,200",Red / Black,,
TEAMGROUP T-Force Zeus 8 GB,,"43,200",Red / Black,,
Kingston FURY Impact 16 GB,45.58,"42,666",Black,,
Mushkin Redline 32 GB,97.99,"55,600",Black,,
Kingston FURY Impact 32 GB,107.99,"54,800",Black,,
G.Skill Ripjaws 16 GB,179.95,"31,600",Black / Red,,
G.Skill F3-8500CL7D-8GBSQ 8 GB,177,"31,066",Green,,
Mushkin 991643 2 GB,,"31,066",Green,,
Mushkin Essentials 4 GB,23.99,"31,333",Green,,
G.Skill F3-12800CL9D-8GBSQ 8 GB,21.66,"31,600",Green,,
Mushkin Essentials 8 GB,21.99,"31,066",Green,,
Mushkin Essentials 8 GB,15.72,"31,600",Green,,
G.Skill Sniper Gaming 16 GB,,"31,600",Black / Red,,
G.Skill F3-1600C11D-16GSL 16 GB,33.75,"31,600",Green,,
Corsair CMSO16GX3M2C1600C11 16 GB,74.98,"31,600",Green,,
G.Skill Aegis 16 GB,79,"31,333",,,
G.Skill Ares 32 GB,110.36,"32,133",Black / Red,,
Samsung M393B1G73DB0-YK0 8 GB,26,"31,600",Black / Green,,
Kingston KTD-PE421/8G 8 GB,23.98,"42,133",Green,,
Kingston KVR13E9/8I 8 GB,42.99,"31,333",Green,,
Kingston KVR13LR9D4/16I 16 GB,38.99,"31,333",Green,,
Samsung M471B5273DH0-CH9 4 GB,13.5,"31,333",Black / Green,,
G.Skill Ripjaws 32 GB,66.98,"42,666",Black,,
G.Skill Ripjaws V 32 GB,762.24,"43,200",Black,,
Kingston ValueRAM 16 GB,74.98,"42,133",Green,,
Crucial CT8G4WFD8213 8 GB,,"42,133",Black / Green,,
Crucial CT16G4SFD8266 16 GB,41,"42,666",Green / Black,,
Kingston HyperX Impact 16 GB,49.77,"42,666",Black,,
Kingston HyperX Impact 32 GB,,"42,666",Black,,
G.Skill Sniper X 64 GB,163.51,"43,600",Silver / Camo,,
Mushkin Essentials 16 GB,36.84,"42,133",Green / Black,,
G.Skill Trident Z 32 GB,,"43,200",Black / White,,
G.Skill Trident Z 32 GB,,"43,200",Silver / Black,,
Crucial Ballistix Sport LT 8 GB,,"43,200",Silver / Black,,
G.Skill Trident Z Royal 64 GB,587.92,"43,200",Silver,,
G.Skill Trident Z Royal 32 GB,,"43,600",Gold,,
Silicon Power SP016GBSFU266F02 16 GB,,"42,666",Black,,
GeIL Orion AMD Edition 16 GB,54.5,"43,600",Red,,
Kingston Server Premier 32 GB,102.46,"42,666",,,
Kingston Server Premier 8 GB,29.99,"42,666",,,
Kingston ValueRAM 16 GB,42.99,"43,200",,,
TEAMGROUP Elite 32 GB,,"42,666",Black,,
Mushkin Redline 16 GB,43.23,"42,933",,,
Mushkin Silverline 16 GB,62.86,"42,400",Silver,,
Mushkin Proline 16 GB,58.98,"42,666",,,
G.Skill F4-3600C17D-32GTZ 32 GB,118.92,"43,600",Gray / Red,,
Patriot Viper Venom RGB 16 GB,,"43,600",Black,,
Silicon Power XPOWER Zenith Gaming 32 GB,,"55,600",Black,,
Silicon Power SP016GBLFU266B02 16 GB,74.92,"42,666",,,
TEAMGROUP T-Create Classic 64 GB,,"43,200",Silver / Black,,
Patriot Signature Line 16 GB,44.99,"54,800",Black,,
TEAMGROUP Elite 16 GB,,"56,400",Black,,
ADATA XPG LANCER RGB 32 GB,,"56,800",White,,
VisionTek 901345 32 GB,146.96,"42,933",Black,,
VisionTek 901350 16 GB,113.83,"43,200",Black,,
V-Color TRA524G72S834R3Q 96 GB,999.99,"57,200",White,,
Kingston FURY Renegade Pro 32 GB,189.99,"56,400",Black,,
Corsair Dominator 4 GB,,"31,600",Black / Blue,,
Corsair Dominator 12 GB,,"31,600",Black / Blue,,
Corsair Dominator 8 GB,,"31,333",Black / Green,,
Corsair Dominator 6 GB,,"31,600",Black / Blue,,
Corsair XMS2 2 GB,,"2,800",Black / White,,
Corsair VS1GB667D2 1 GB,,"2,667",Green,,
Corsair VS2GB800D2 2 GB,,"2,800",Green,,
Crucial Ballistix 1 GB,,"2,800",Yellow,,
Crucial Ballistix 2 GB,,"2,800",Yellow,,
Crucial CT2CP25672AA667 4 GB,,"2,667",Green,,
Crucial CT2KIT25664BA1067 4 GB,,"31,066",Green,,
Crucial CT3KIT25664BA1067 6 GB,,"31,066",Green,,
Crucial Ballistix Tracer 4 GB,,"2,800",Black,,
Kingston ValueRAM 4 GB,,"2,667",Green,,
OCZ Titanium XTC 4 GB,,"2,800",Black / Silver,,
Kingston HyperX 4 GB,,"31,600",Blue / White,,
Corsair XMS3 8 GB,,"32,000",Black / Blue,,
Corsair XMS3 8 GB,,"31,600",Black / Silver,,
Corsair Dominator GT 12 GB,,"31,866",Black / Red,,
Corsair Vengeance 8 GB,,"31,600",Black / Silver,,
G.Skill PI 8 GB,,"31,600",Black / Blue,,
G.Skill Trident+ Turbulence II 16 GB,,"31,600",Black / Red,,
G.Skill ECO 4 GB,,"31,600",Black / Silver,,
Kingston HyperX 2 GB,,"31,600",Blue / Silver,,
Kingston HyperX 8 GB,,"31,600",Blue / Silver,,
Kingston HyperX 12 GB,,"31,600",Blue / Silver,,
Patriot Gamer 12 GB,195,"31,600",Black / Green,,
Patriot Gamer 24 GB,,"31,600",Black / Green,,
OCZ Gold 6 GB,,"31,600",Black / Gold,,
OCZ Reaper HPC 4 GB,,"31,600",Black / Silver,,
Patriot PSD34G16002H 4 GB,,"31,600",Black / Silver,,
Mushkin Ridgeback 6 GB,,"31,600",Black,,
ADATA Premier 4 GB,,"31,333",Green,,
Corsair XMS3 12 GB,,"31,333",Black / White,,
Corsair XMS3 4 GB,42.49,"31,333",Black / White,,
Crucial Ballistix Tracer 2 GB,,"31,333",Black / Silver,,
Kingston Blu 2 GB,,"31,333",Blue / Silver,,
Kingston Blu 4 GB,,"31,333",Blue / Silver,,
Kingston HyperX T1 6 GB,,"32,000",Blue,,
G.Skill ECO 4 GB,,"31,333",White,,
G.Skill Ripjaws 16 GB,,"31,333",Black / Red,,
G.Skill F3-10666CL9T-6GBNQ 6 GB,,"31,333",Red / Silver,,
G.Skill F3-10666CL9T2-12GBNQ 12 GB,,"31,333",Red / Silver,,
G.Skill NS 2 GB,,"31,333",Green,,
G.Skill Value 4 GB,,"31,333",Black,,
G.Skill PI + Turbulence II 4 GB,,"32,400",Black / Blue,,
OCZ Reaper HPC 16 GB,,"31,333",Black / Silver,,
Patriot Gamer 2 8 GB,,"31,333",Black / Blue,,
OCZ Gold 4 GB,,"31,333",Black / Gold,,
OCZ Gold 4 GB,,"32,000",Black / Gold,,
Mushkin Silverline 12 GB,,"31,333",Black / Gray,,
Patriot G Series Sector 5 Edition 8 GB,,"31,333",Black / Red,,
Patriot Viper II Sector 5 Edition 4 GB,,"32,500",Black / Red,,
GeIL Ultra PLUS 4 GB,,"31,333",Black / Silver,,
Kingston HyperX 6 GB,,"32,250",Blue,,
Kingston KVR1333D3K3/6GR 6 GB,,"31,333",Green,,
Kingston KVR1066D3K2/4GR 4 GB,,"31,066",Green,,
Mushkin Essentials 4 GB,23.99,"31,333",Green,,
Kingston HyperX 24 GB,,"31,600",Blue / Silver,,
G.Skill Ripjaws X 4 GB,,"32,133",Black / Red,,
Patriot Signature 8 GB,,"31,600",Green,,
Mushkin Blackline 4 GB,,"31,600",Black / Silver,,
Corsair Dominator 24 GB,,"31,600",Black / Blue,,
G.Skill ECO 8 GB,,"31,600",Silver,,
Corsair XMS3 4 GB,,"31,600",Black / Blue,,
OCZ Gold 12 GB,,"31,600",Black / Gold,,
Corsair XMS 8 GB,,"31,600",Black / Blue,,
Kingston HyperX T1 Black 24 GB,,"31,600",Black,,
Crucial Ballistix Sport 2 GB,,"2,800",Black / Silver,,
Corsair Vengeance 4 GB,,"32,000",Black / Silver,,
G.Skill Sniper Low Voltage 8 GB,,"31,600",Black / Red,,
Crucial CT2KIT25664AC800 4 GB,28.99,"2,800",Green,,
Crucial CT2KIT6464AC667 1 GB,,"2,667",Green,,
G.Skill F2-6400CL5S-2GBSK 2 GB,,"2,800",Black / Silver,,
G.Skill F3-10600CL9D-8GBSQ 8 GB,99,"31,333",Green,,
G.Skill F2-6400CL6D-8GBSQ 8 GB,,"2,800",Green,,
G.Skill F2-6400CL5S-2GBSQ 2 GB,24.49,"2,800",Green,,
Kingston KVR1066D3S7/4G 4 GB,,"31,066",Green,,
Kingston KHX1600C9S3K2/8GX 8 GB,,"31,600",Blue / Silver,,
PNY Optima 4 GB,,"31,066",Green,,
G.Skill Ripjaws 24 GB,,"31,600",Black / Blue,,
Transcend aXeRAM 8 GB,,"32,000",Black / White,,
Samsung MV-2V1G4D/US 2 GB,,"2,800",Black,,
Samsung MV-2V2G4D/US 4 GB,,"2,800",Black,,
Corsair XMS3 12 GB,,"31,600",Black / Silver,,
Corsair Vengeance 4 GB,,"31,600",Black / Yellow,,
Corsair Vengeance 8 GB,,"31,600",Black / Blue,,
Mushkin Redline 8 GB,,"31,866",Red,,
Patriot Gamer 2 8 GB,,"31,333",Green,,
Patriot Gamer 2 8 GB,,"31,600",Green,,
Kingston KHX1600C9D3X1K2/8GX 8 GB,,"31,600",Black / Silver,,
Mushkin Blackline 6 GB,,"31,600",Black / Silver,,
Corsair XMS3 8 GB,,"31,600",Black / White,,
Wintec Value 4 GB,,"31,333",Green,,
Samsung MV-3V4G3/US 4 GB,,"31,600",Black,,
Kingston Blu 4 GB,,"31,600",Blue / Silver,,
Wintec One 4 GB,,"31,600",Black / Silver,,
G.Skill Ripjaws X 8 GB,69,"31,600",Black / Blue,,
Patriot Gamer 2 8 GB,,"31,333",Black / Blue,,
Patriot Gamer 2 16 GB,,"31,333",Black / Blue,,
Crucial CT2KIT51264BD1339 8 GB,,"31,333",Green,,
Mushkin Essentials 8 GB,28.99,"31,333",Green,,
GeIL EVO CORSA 16 GB,,"31,866",Black / Yellow,,
Wintec Value 2 GB,,"2,800",Green,,
Kingston KVR1333D3N9/4GKC 4 GB,,"31,333",Green,,
Wintec Value 8 GB,,"31,333",Green,,
Kingston KVR1333D3S8S9/2GKC 2 GB,,"31,333",Green,,
Corsair Vengeance LP 16 GB,,"31,600",Black / Yellow,,
G.Skill Ripjaws Z 16 GB,,"32,133",Black / Blue,,
GeIL EVO CORSA 32 GB,,"31,333",Black / Yellow,,
Corsair Vengeance 8 GB,,"31,600",Black / Gold,,
Patriot G2 8 GB,,"31,600",Black / Blue,,
G.Skill Ripjaws X 8 GB,,"31,600",Black / Red,,
Pareema MD313C80809L2 4 GB,,"31,333",Blue,,
Pareema MD313D81609L1 8 GB,,"31,333",Green,,
Crucial Ballistix 2 GB,,"31,600",Black / Yellow,,
Mushkin Silverline 16 GB,,"31,333",Gray / Silver,,
Mushkin Essentials 8 GB,15.45,"31,333",Green,,
Kingston KHX1600C9D3K8/32GX 32 GB,,"31,600",Blue / Silver,,
G.Skill Ripjaws Z 64 GB,,"31,333",Black / Red,,
Kingston KHX1866C9D3K2/8GX 8 GB,,"31,866",Blue / Silver,,
Mushkin Essentials 24 GB,,"31,333",Green,,
Mushkin Silverline 24 GB,,"31,333",Gray / Silver,,
Corsair Dominator GT 8 GB,,"32,133",Black / Red,,
AMD Entertainment Edition 2 GB,,"31,600",Blue,,
AMD Performance Edition 4 GB,,"31,600",Black / Red,,
G.Skill Ripjaws 4 GB,,"32,000",,,
Corsair Vengeance 16 GB,,"32,133",Black / Red,,
Crucial Ballistix 6 GB,,"31,333",,,
Crucial Ballistix 8 GB,,"31,866",Orange / White,,
GeIL Black Dragon 32 GB,,"31,333",Black / Gold,,
Patriot G2 Series Division 4 16 GB,,"31,333",Black / Blue,,
Patriot Viper Xtreme Division 4 16 GB,,"31,600",Black / Silver,,
Kingston KHX2133C11D3K4/16GX 16 GB,,"32,133",Blue / Silver,,
Crucial Ballistix 4 GB,,"2,800",Black / Silver,,
Crucial Ballistix 2 GB,,"2,800",Orange / White,,
G.Skill Ripjaws Z 16 GB,,"31,866",Black / Blue,,
Kingston KHX1866C9D3K2/8G 8 GB,,"31,866",Blue / Silver,,
GeIL EVO CORSA 64 GB,,"31,333",Black / Yellow,,
G.Skill Ripjaws Z 16 GB,,"31,600",Black / Blue,,
G.Skill Ares 16 GB,,"31,600",Black / Blue,,
G.Skill Ares 32 GB,,"31,333",Black / Orange,,
G.Skill Ares 8 GB,43.85,"32,133",Black / Blue,,
G.Skill Ares 16 GB,86.28,"32,133",Black / Blue,,
"Patriot Gamer 2 Series, Division 4 Editi 16 GB",,"31,866",Black / Blue,,
Crucial Ballistix 16 GB,,"31,600",Black / Yellow,,
G.Skill F3-1333C9S-8GSA 8 GB,72,"31,333",Green,,
G.Skill Ares 32 GB,,"31,866",Black / Blue,,
Kingston HyperX 8 GB,,"31,866",Blue / Silver,,
Crucial Ballistix Elite 16 GB,,"31,866",Black / Silver,,
G.Skill Ripjaws Z 32 GB,,"32,400",Black / Blue,,
PNY MD16384K4D3-1866-X9 16 GB,,"31,866",Black / Silver,,
PNY MD8192KD3-2133-X10 8 GB,,"32,133",Black / Silver,,
G.Skill Ripjaws Z 64 GB,,"32,133",Black / Red,,
Mushkin Redline 16 GB,,"31,866",,,
G.Skill F2-8500CL5D-4GBPI 4 GB,,"21,066",,,
Crucial Ballistix 8 GB,,"31,600",Black / Orange,,
G.Skill Trident X 8 GB,,"32,600",Black / Red,,
G.Skill Ripjaws Z 8 GB,,"32,400",Black / Blue,,
